order_id,customer_id,postal_code,order_date,ship_mode_code,shipping_date
CA-2020-161207,AB-10060,3301.0,2020-08-29,S,2020-09-03
CA-2020-161158,PS-18970,10024.0,2020-05-09,S,2020-05-13
CA-2020-161025,GM-14440,90049.0,2020-12-03,S,2020-12-09
CA-2020-160815,TR-21325,52402.0,2020-09-05,1,2020-09-06
CA-2020-160598,SV-20815,33142.0,2020-08-26,1,2020-08-28
CA-2020-160486,EH-14185,33407.0,2020-12-30,S,2021-01-04
CA-2020-160479,AH-10585,98105.0,2020-09-15,S,2020-09-20
CA-2020-160241,DR-12940,60505.0,2020-11-29,2,2020-12-04
CA-2020-140046,KM-16660,90032.0,2020-07-28,S,2020-08-03
CA-2020-139997,EM-14140,84043.0,2020-07-01,1,2020-07-03
CA-2020-139934,AY-10555,94110.0,2020-12-18,1,2020-12-20
CA-2020-139885,EB-13840,10035.0,2020-12-04,S,2020-12-08
CA-2020-139878,LD-17005,48234.0,2020-11-11,S,2020-11-16
CA-2020-139808,MC-18100,98270.0,2020-10-07,S,2020-10-11
CA-2020-139556,DB-13360,10009.0,2020-04-26,S,2020-05-01
CA-2020-139549,MY-18295,92020.0,2020-10-20,S,2020-10-25
CA-2020-138933,JL-15130,92503.0,2020-04-24,1,2020-04-27
CA-2020-138688,DV-13045,90036.0,2020-06-12,2,2020-06-16
CA-2020-138667,MW-18220,43130.0,2020-12-27,2,2020-12-30
CA-2020-138597,PN-18775,68104.0,2020-12-18,1,2020-12-21
CA-2020-138583,DP-13390,19120.0,2020-05-24,S,2020-05-28
CA-2020-138282,AH-10690,90008.0,2020-05-19,S,2020-05-23
CA-2020-138233,PF-19165,94601.0,2020-11-09,S,2020-11-14
CA-2020-138079,AJ-10795,98115.0,2020-01-22,S,2020-01-28
CA-2020-162159,CR-12625,31907.0,2020-09-16,1,2020-09-18
CA-2020-162110,NP-18670,85023.0,2020-07-18,S,2020-07-22
CA-2020-161928,AC-10660,94109.0,2020-06-27,2,2020-06-29
CA-2020-161781,CC-12100,47201.0,2020-09-29,1,2020-09-30
CA-2020-161676,JP-15460,85301.0,2020-07-18,S,2020-07-23
CA-2020-161662,BE-11410,43130.0,2020-02-07,1,2020-02-09
CA-2020-161543,RD-19720,98105.0,2020-05-10,S,2020-05-16
CA-2020-161389,IM-15070,98103.0,2020-12-05,S,2020-12-10
CA-2020-137652,EB-13750,45231.0,2020-08-28,1,2020-08-30
CA-2020-137393,GM-14500,93309.0,2020-05-06,S,2020-05-10
CA-2020-137204,BO-11350,90045.0,2020-04-28,S,2020-05-05
CA-2020-137176,DB-12910,75220.0,2020-09-09,2,2020-09-14
CA-2020-137127,JJ-15445,19711.0,2020-06-16,S,2020-06-22
CA-2020-163048,MH-17440,77036.0,2020-02-08,S,2020-02-15
CA-2020-162943,DB-12970,10035.0,2020-07-24,2,2020-07-26
CA-2020-162901,AS-10045,22204.0,2020-03-28,1,2020-03-31
CA-2020-162747,AH-10030,39503.0,2020-03-20,2,2020-03-25
CA-2020-162733,TT-21070,90045.0,2020-05-11,1,2020-05-12
CA-2020-162614,TB-21250,90049.0,2020-10-07,S,2020-10-13
CA-2020-162404,NF-18475,61107.0,2020-07-23,S,2020-07-27
CA-2020-162348,BF-11170,95823.0,2020-11-10,S,2020-11-15
CA-2020-162313,VB-21745,48146.0,2020-11-27,1,2020-11-30
CA-2020-162222,SR-20740,75081.0,2020-04-03,0,2020-04-03
CA-2020-139157,GM-14680,10024.0,2020-10-01,S,2020-10-05
CA-2020-136483,AG-10390,37918.0,2020-12-01,S,2020-12-06
CA-2020-136434,RD-19480,47374.0,2020-12-01,S,2020-12-07
CA-2020-136406,BD-11320,94110.0,2020-04-15,2,2020-04-17
CA-2020-136287,SS-20590,67212.0,2020-06-13,S,2020-06-17
CA-2020-163951,CJ-11875,19140.0,2020-12-30,1,2021-01-02
CA-2020-163937,JB-16000,98632.0,2020-01-10,2,2020-01-13
CA-2020-163755,AS-10285,98103.0,2020-11-04,2,2020-11-08
CA-2020-163636,MP-18175,60623.0,2020-12-05,2,2020-12-09
CA-2020-163573,AC-10450,98105.0,2020-11-24,1,2020-11-27
CA-2020-163216,AW-10930,19143.0,2020-10-07,1,2020-10-10
CA-2020-163202,BM-11650,43130.0,2020-09-27,S,2020-10-02
CA-2020-163174,XP-21865,30605.0,2020-08-26,S,2020-08-30
CA-2020-138037,AR-10540,94109.0,2020-09-29,S,2020-10-03
CA-2020-137939,PJ-19015,11561.0,2020-07-20,2,2020-07-23
CA-2020-137736,DC-13285,31088.0,2020-11-10,S,2020-11-15
CA-2020-137673,ML-17395,92105.0,2020-09-05,S,2020-09-10
CA-2020-135461,EB-13975,90049.0,2020-02-07,2,2020-02-10
CA-2020-134887,TB-21280,73071.0,2020-03-25,0,2020-03-25
CA-2020-134691,KC-16540,77041.0,2020-11-14,S,2020-11-18
CA-2020-164735,TB-21400,22304.0,2020-04-14,2,2020-04-19
CA-2020-164672,GB-14530,19901.0,2020-05-08,2,2020-05-13
CA-2020-164637,RD-19480,46544.0,2020-03-04,S,2020-03-08
CA-2020-164490,SU-20665,60653.0,2020-09-05,2,2020-09-10
CA-2020-164483,JF-15490,94122.0,2020-01-30,S,2020-02-03
CA-2020-164350,CG-12040,37620.0,2020-09-10,2,2020-09-12
CA-2020-164035,CR-12730,60610.0,2020-06-12,S,2020-06-17
CA-2020-163986,JJ-15445,53186.0,2020-09-03,S,2020-09-10
CA-2020-163972,MG-17890,93727.0,2020-10-17,S,2020-10-21
CA-2020-136994,LS-17245,90045.0,2020-05-27,S,2020-06-02
CA-2020-136924,ES-14080,85705.0,2020-07-14,1,2020-07-17
CA-2020-136812,AW-10930,73120.0,2020-11-18,S,2020-11-23
CA-2020-136595,EM-13825,77036.0,2020-09-05,1,2020-09-07
CA-2020-165827,MF-17665,33180.0,2020-11-04,S,2020-11-09
CA-2020-165820,DW-13585,94109.0,2020-09-26,S,2020-09-30
CA-2020-165673,MN-17935,45503.0,2020-05-15,2,2020-05-19
CA-2020-165561,CR-12580,98006.0,2020-11-24,S,2020-11-28
CA-2020-165470,HJ-14875,32216.0,2020-11-25,S,2020-11-30
CA-2020-165148,PM-19135,48227.0,2020-10-22,1,2020-10-24
CA-2020-165015,BD-11725,43055.0,2020-02-25,2,2020-02-27
CA-2020-164938,PB-19210,74133.0,2020-02-11,1,2020-02-13
CA-2020-164924,EA-14035,19143.0,2020-07-10,0,2020-07-10
CA-2020-164896,PS-19045,92054.0,2020-11-07,S,2020-11-12
CA-2020-164889,CP-12340,90049.0,2020-06-03,2,2020-06-06
CA-2020-136133,HW-14935,10024.0,2020-08-18,2,2020-08-23
CA-2020-136049,NM-18520,43402.0,2020-12-23,S,2020-12-28
CA-2020-135965,SZ-20035,10035.0,2020-09-22,1,2020-09-25
CA-2020-135636,DB-13615,28205.0,2020-10-08,S,2020-10-13
CA-2020-135594,AH-10120,60505.0,2020-06-30,2,2020-07-03
CA-2020-166653,NP-18685,44134.0,2020-09-22,2,2020-09-24
CA-2020-166625,JM-15580,21215.0,2020-04-14,1,2020-04-17
CA-2020-166485,AH-10210,37211.0,2020-02-20,S,2020-02-27
CA-2020-166443,LH-17020,94122.0,2020-11-04,1,2020-11-05
CA-2020-166429,TG-21310,98198.0,2020-09-02,S,2020-09-08
CA-2020-166373,JF-15565,78207.0,2020-10-21,S,2020-10-25
CA-2020-166275,SS-20590,94109.0,2020-10-24,0,2020-10-24
CA-2020-166240,DH-13075,77095.0,2020-06-24,S,2020-06-28
CA-2020-134544,AC-10660,94109.0,2020-03-17,2,2020-03-19
CA-2020-134425,QJ-19255,55106.0,2020-12-08,2,2020-12-12
CA-2020-134376,TT-21265,10024.0,2020-10-02,S,2020-10-06
CA-2020-134362,LS-16945,19140.0,2020-09-29,1,2020-10-02
CA-2020-134222,NZ-18565,85364.0,2020-07-10,0,2020-07-11
CA-2020-134208,CS-12505,31907.0,2020-09-17,S,2020-09-23
CA-2020-134138,JD-15790,7109.0,2020-02-16,S,2020-02-20
CA-2020-133816,CS-12400,19134.0,2020-05-10,2,2020-05-13
CA-2020-167983,RP-19270,98115.0,2020-08-21,2,2020-08-24
CA-2020-167759,CC-12670,47401.0,2020-03-03,2,2020-03-08
CA-2020-167605,RB-19570,60174.0,2020-04-28,2,2020-04-30
CA-2020-167584,LC-16870,50315.0,2020-08-12,0,2020-08-12
CA-2020-167416,JM-15580,98105.0,2020-05-12,S,2020-05-17
CA-2020-167290,JF-15295,48310.0,2020-10-30,S,2020-11-04
CA-2020-167115,EH-14185,10035.0,2020-04-04,S,2020-04-09
CA-2020-166912,BE-11335,10009.0,2020-01-15,1,2020-01-17
CA-2020-166772,HJ-14875,98105.0,2020-09-20,S,2020-09-24
CA-2020-133802,SP-20650,94061.0,2020-03-14,S,2020-03-20
CA-2020-133725,KL-16645,60623.0,2020-05-23,S,2020-05-28
CA-2020-133669,SV-20935,43229.0,2020-10-21,S,2020-10-27
CA-2020-133319,MV-17485,10011.0,2020-09-05,S,2020-09-11
CA-2020-133144,DO-13435,90036.0,2020-05-16,2,2020-05-21
CA-2020-132990,KM-16660,19140.0,2020-08-01,2,2020-08-03
CA-2020-132899,SF-20200,10009.0,2020-04-07,S,2020-04-11
CA-2020-132549,JK-15370,35810.0,2020-11-25,S,2020-11-30
CA-2020-132479,MK-17905,61107.0,2020-09-24,1,2020-09-26
CA-2020-132304,AR-10825,98103.0,2020-06-14,S,2020-06-18
CA-2020-132143,FM-14215,6457.0,2020-09-03,1,2020-09-05
CA-2020-132066,NB-18655,10011.0,2020-10-16,S,2020-10-20
CA-2020-132017,MH-17620,77041.0,2020-09-26,1,2020-09-27
CA-2020-169166,SS-20590,98115.0,2020-05-09,S,2020-05-14
CA-2020-169026,CM-12655,39212.0,2020-08-08,S,2020-08-13
CA-2020-168921,AG-10495,90049.0,2020-10-20,1,2020-10-22
CA-2020-168830,ML-17395,94122.0,2020-11-07,S,2020-11-13
CA-2020-168774,RP-19855,55125.0,2020-09-04,S,2020-09-09
CA-2020-168557,FH-14275,94122.0,2020-09-19,S,2020-09-23
CA-2020-168543,DK-13225,10035.0,2020-07-03,S,2020-07-07
CA-2020-168536,SC-20800,39212.0,2020-12-20,S,2020-12-24
CA-2020-168361,KB-16600,60623.0,2020-06-21,S,2020-06-25
CA-2020-168081,CA-12055,77070.0,2020-04-24,2,2020-04-27
CA-2020-130001,HK-14890,28205.0,2020-04-23,S,2020-04-28
CA-2020-129903,GZ-14470,55901.0,2020-12-01,2,2020-12-04
CA-2020-129861,DM-13345,14609.0,2020-06-17,S,2020-06-23
CA-2020-169670,JE-15715,10009.0,2020-12-25,S,2020-12-31
CA-2020-169334,GW-14605,38301.0,2020-10-21,2,2020-10-24
CA-2020-169215,RE-19450,13021.0,2020-07-14,2,2020-07-18
CA-2020-131576,RD-19585,48205.0,2020-11-22,S,2020-11-26
CA-2020-131499,MG-17875,10011.0,2020-09-08,1,2020-09-10
CA-2020-131296,MS-17830,21215.0,2020-10-04,S,2020-10-09
CA-2020-131093,TS-21610,45503.0,2020-09-17,2,2020-09-20
CA-2020-130820,ON-18715,27217.0,2020-11-15,0,2020-11-15
CA-2020-130799,BK-11260,94110.0,2020-11-11,2,2020-11-16
CA-2020-130680,BD-11320,92124.0,2020-06-24,S,2020-06-29
CA-2020-130484,SG-20470,97030.0,2020-08-22,S,2020-08-27
CA-2020-132731,GA-14515,75081.0,2020-11-24,S,2020-11-28
CA-2020-132661,SR-20740,10024.0,2020-10-23,S,2020-10-29
CA-2020-129196,XP-21865,60610.0,2020-11-01,S,2020-11-07
CA-2020-128972,TS-21430,73120.0,2020-11-13,S,2020-11-17
CA-2021-100601,JK-15370,93727.0,2021-11-16,S,2021-11-20
CA-2021-100580,MK-17905,92037.0,2021-08-13,S,2021-08-20
CA-2021-100433,SJ-20125,10009.0,2021-08-11,S,2021-08-16
CA-2021-100426,DC-12850,35630.0,2021-06-04,S,2021-06-08
CA-2021-100412,SR-20425,35401.0,2021-12-22,S,2021-12-26
CA-2021-100356,SP-20920,60653.0,2021-10-21,S,2021-10-25
CA-2021-100335,NF-18595,60610.0,2021-09-07,S,2021-09-13
CA-2021-100237,SV-20815,84057.0,2021-10-15,S,2021-10-19
CA-2020-130442,SF-20065,27534.0,2020-12-16,1,2020-12-19
CA-2020-130288,DK-13225,10011.0,2020-11-26,2,2020-11-30
CA-2020-130267,SW-20245,95207.0,2020-09-19,S,2020-09-23
CA-2020-130225,RC-19960,77041.0,2020-09-11,S,2020-09-17
CA-2020-130078,CC-12145,73120.0,2020-08-08,S,2020-08-14
CA-2020-130050,MC-17425,77036.0,2020-07-16,2,2020-07-18
CA-2020-128111,CS-12355,2148.0,2020-03-17,S,2020-03-23
CA-2020-127985,DB-12910,31907.0,2020-04-01,2,2020-04-05
CA-2020-127775,ES-14020,10035.0,2020-06-11,2,2020-06-13
CA-2020-127698,MV-18190,27604.0,2020-12-01,0,2020-12-01
CA-2021-101273,ST-20530,34952.0,2021-08-27,2,2021-08-30
CA-2021-101077,DB-13660,75081.0,2021-03-25,2,2021-03-30
CA-2021-101014,RW-19540,90049.0,2021-08-29,S,2021-09-04
CA-2021-100951,NC-18625,75217.0,2021-06-09,1,2021-06-10
CA-2021-100825,KD-16495,90036.0,2021-09-09,S,2021-09-14
CA-2021-100783,JK-16120,75043.0,2021-09-04,2,2021-09-08
CA-2021-100748,RB-19795,94110.0,2021-05-13,S,2021-05-20
CA-2021-100650,DK-13225,92804.0,2021-06-29,2,2021-07-03
CA-2021-100636,DO-13435,10035.0,2021-06-26,S,2021-06-30
CA-2020-129847,TA-21385,60653.0,2020-09-02,1,2020-09-04
CA-2020-129728,JG-15310,90032.0,2020-05-30,S,2020-06-06
CA-2020-129693,TC-20980,98105.0,2020-11-26,S,2020-12-02
CA-2020-126809,EB-13750,98103.0,2020-04-09,S,2020-04-13
CA-2020-126795,GT-14710,10024.0,2020-06-13,2,2020-06-16
CA-2021-101945,GT-14710,77070.0,2021-11-24,S,2021-11-28
CA-2021-101749,AS-10045,91104.0,2021-10-03,S,2021-10-08
CA-2021-101728,SC-20575,60653.0,2021-08-19,S,2021-08-23
CA-2021-101665,TZ-21580,94122.0,2021-11-25,S,2021-12-01
CA-2021-101637,AC-10615,77705.0,2021-03-24,0,2021-03-25
CA-2021-101581,DW-13195,97756.0,2021-10-22,S,2021-10-27
CA-2021-101574,BD-11725,90032.0,2021-09-28,S,2021-10-04
CA-2021-101322,JG-15310,90805.0,2021-12-28,1,2021-12-31
CA-2020-128727,MO-17800,10024.0,2020-08-29,S,2020-09-04
CA-2020-128706,DW-13540,77070.0,2020-02-27,S,2020-03-02
CA-2020-128594,DJ-13510,92037.0,2020-08-26,1,2020-08-29
CA-2020-128307,BE-11335,77041.0,2020-07-25,S,2020-07-29
CA-2020-128258,CP-12085,6360.0,2020-03-30,1,2020-04-01
CA-2020-128223,EB-13705,92804.0,2020-06-14,0,2020-06-14
CA-2020-125815,DL-13330,10009.0,2020-10-28,2,2020-11-01
CA-2020-125794,ML-17410,90008.0,2020-09-29,S,2020-10-03
CA-2020-125724,SM-20950,80020.0,2020-09-22,S,2020-09-27
CA-2021-102729,BF-11215,75217.0,2021-10-26,S,2021-10-31
CA-2021-102659,LW-17215,49505.0,2021-12-09,S,2021-12-15
CA-2021-102554,KN-16705,36830.0,2021-06-11,S,2021-06-15
CA-2021-102267,SC-20800,78539.0,2021-11-30,S,2021-12-04
CA-2021-102218,LW-17215,80525.0,2021-09-02,2,2021-09-04
CA-2020-127670,RD-19660,63376.0,2020-03-20,S,2020-03-24
CA-2020-127649,DL-13495,99207.0,2020-10-07,1,2020-10-09
CA-2020-127642,CP-12340,2886.0,2020-05-21,1,2020-05-23
CA-2020-127369,DB-13060,1852.0,2020-06-06,1,2020-06-07
CA-2020-127250,SF-20200,98270.0,2020-11-03,S,2020-11-07
CA-2020-127194,BW-11110,10024.0,2020-12-10,S,2020-12-16
CA-2020-126935,BT-11395,94109.0,2020-05-19,S,2020-05-24
CA-2020-126858,JM-15265,98115.0,2020-11-19,S,2020-11-23
CA-2021-103499,ES-14020,38301.0,2021-11-20,S,2021-11-24
CA-2021-103415,MV-17485,77041.0,2021-12-03,S,2021-12-08
CA-2021-103156,TD-20995,19120.0,2021-11-23,1,2021-11-24
CA-2021-103009,PJ-18835,40475.0,2021-11-03,2,2021-11-05
CA-2021-102967,MG-17890,3301.0,2021-09-22,S,2021-09-26
CA-2021-102946,VP-21730,89115.0,2021-06-30,S,2021-07-05
CA-2021-102834,LW-16990,94110.0,2021-03-09,S,2021-03-13
CA-2021-102820,CS-11950,91104.0,2021-05-07,S,2021-05-11
CA-2021-102771,DO-13435,10035.0,2021-03-31,S,2021-04-05
CA-2021-102750,GM-14695,90036.0,2021-09-04,2,2021-09-08
CA-2020-126613,AA-10375,85204.0,2020-07-10,S,2020-07-16
CA-2020-126543,MF-17665,43615.0,2020-01-09,2,2020-01-13
CA-2020-126284,EN-13780,49505.0,2020-09-20,S,2020-09-24
CA-2020-126165,AH-10465,94109.0,2020-05-05,2,2020-05-07
CA-2020-126102,DV-13465,90049.0,2020-09-10,2,2020-09-12
CA-2020-125920,SH-19975,60610.0,2020-05-21,S,2020-05-28
CA-2020-125017,KB-16240,37421.0,2020-02-06,S,2020-02-11
CA-2020-124793,MM-18280,98103.0,2020-03-14,1,2020-03-16
CA-2020-124772,JG-15160,42071.0,2020-12-05,1,2020-12-06
CA-2020-124681,SV-20935,75217.0,2020-07-18,2,2020-07-23
CA-2020-124583,LB-16795,92646.0,2020-09-01,2,2020-09-03
CA-2021-104108,RP-19855,77095.0,2021-12-02,S,2021-12-09
CA-2021-104066,QJ-19255,5401.0,2021-12-05,S,2021-12-10
CA-2021-104024,MD-17860,19134.0,2021-08-29,2,2021-09-03
CA-2021-104010,TD-20995,10011.0,2021-04-23,1,2021-04-25
CA-2021-104003,DC-13285,94110.0,2021-10-07,S,2021-10-13
CA-2021-103968,ML-17755,95207.0,2021-12-01,S,2021-12-07
CA-2021-103877,RD-19660,64055.0,2021-09-07,S,2021-09-14
CA-2021-103765,JG-15310,79762.0,2021-11-24,S,2021-11-30
CA-2021-103611,JM-15535,90036.0,2021-09-12,1,2021-09-15
CA-2021-103520,MH-17785,79424.0,2021-09-23,1,2021-09-25
CA-2021-103506,LR-17035,11561.0,2021-07-23,S,2021-07-27
CA-2020-123722,NH-18610,75061.0,2020-09-25,S,2020-10-01
CA-2020-123666,SP-20545,10011.0,2020-03-26,S,2020-03-30
CA-2021-104913,DK-13090,11561.0,2021-11-18,S,2021-11-22
CA-2021-104906,JP-15460,10009.0,2021-02-13,S,2021-02-17
CA-2021-104850,TW-21025,98103.0,2021-06-13,S,2021-06-19
CA-2021-104822,RB-19465,10024.0,2021-10-20,0,2021-10-20
CA-2021-104647,CK-12595,90008.0,2021-02-23,S,2021-03-01
CA-2021-104577,CK-12205,2149.0,2021-05-12,S,2021-05-17
CA-2021-104388,DK-12835,68025.0,2021-07-05,1,2021-07-07
CA-2021-104381,RD-19810,14609.0,2021-12-16,S,2021-12-23
CA-2021-104318,FH-14275,37064.0,2021-05-13,S,2021-05-18
CA-2020-125318,RC-19825,60610.0,2020-06-06,S,2020-06-13
CA-2020-125220,BE-11410,54915.0,2020-10-14,S,2020-10-19
CA-2020-125206,LR-16915,90045.0,2020-01-03,1,2020-01-05
CA-2020-125094,NP-18700,98105.0,2020-11-05,S,2020-11-09
CA-2020-125080,VW-21775,44107.0,2020-10-21,S,2020-10-26
CA-2020-123526,BV-11245,98103.0,2020-12-24,1,2020-12-25
CA-2020-123015,AJ-10795,10024.0,2020-12-26,S,2020-12-30
CA-2020-122581,JK-15370,10035.0,2020-08-21,S,2020-08-25
CA-2021-105543,BG-11695,67846.0,2021-11-24,0,2021-11-24
CA-2021-105445,BP-11095,80027.0,2021-02-20,2,2021-02-25
CA-2021-105326,KT-16480,90036.0,2021-08-20,S,2021-08-27
CA-2021-105193,JL-15835,10024.0,2021-03-25,S,2021-03-31
CA-2021-105144,SZ-20035,75051.0,2021-11-04,S,2021-11-11
CA-2021-105074,MB-17305,44312.0,2021-06-24,S,2021-06-29
CA-2021-105053,CS-12355,11561.0,2021-07-07,2,2021-07-09
CA-2020-124562,JP-16135,43229.0,2020-12-08,S,2020-12-12
CA-2020-124527,IM-15055,95661.0,2020-11-16,1,2020-11-17
CA-2020-124233,CK-12595,90032.0,2020-04-08,S,2020-04-14
CA-2020-124100,EH-13990,10009.0,2020-03-31,S,2020-04-06
CA-2020-124051,KA-16525,60505.0,2020-12-29,1,2020-12-30
CA-2020-123806,LA-16780,21215.0,2020-11-24,2,2020-11-27
CA-2020-121993,JB-16000,19140.0,2020-06-10,1,2020-06-12
CA-2020-121958,CS-12505,27360.0,2020-11-13,S,2020-11-17
CA-2020-121601,MO-17500,75056.0,2020-10-04,0,2020-10-04
CA-2020-121447,EA-14035,10011.0,2020-02-21,1,2020-02-22
CA-2020-121377,TN-21040,60068.0,2020-05-28,S,2020-06-02
CA-2021-106537,RH-19495,32839.0,2021-08-12,S,2021-08-17
CA-2021-106355,AT-10435,6450.0,2021-04-02,1,2021-04-05
CA-2021-106103,SC-20305,48307.0,2021-06-10,S,2021-06-15
CA-2021-106047,CS-11860,45014.0,2021-07-12,S,2021-07-18
CA-2021-106033,FG-14260,94110.0,2021-10-15,2,2021-10-18
CA-2021-105921,JM-15250,90032.0,2021-08-14,S,2021-08-21
CA-2021-105886,DB-13660,11572.0,2021-12-18,S,2021-12-23
CA-2021-105851,SE-20110,80219.0,2021-03-13,S,2021-03-20
CA-2021-105823,RB-19465,48227.0,2021-06-22,S,2021-06-26
CA-2020-123617,AJ-10780,32137.0,2020-11-28,S,2020-12-03
CA-2020-123540,DJ-13420,53209.0,2020-04-02,2,2020-04-06
CA-2021-107293,CS-12400,98115.0,2021-09-05,1,2021-09-06
CA-2021-107265,ML-17755,52302.0,2021-04-06,S,2021-04-12
CA-2021-107244,AG-10390,90004.0,2021-09-07,S,2021-09-11
CA-2021-107209,JW-15955,27604.0,2021-07-27,2,2021-08-01
CA-2021-107167,ND-18460,32216.0,2021-06-10,S,2021-06-14
CA-2021-106964,HR-14770,90045.0,2021-12-17,1,2021-12-20
CA-2021-106943,FO-14305,10035.0,2021-11-14,S,2021-11-19
CA-2021-106824,AT-10735,90049.0,2021-07-07,S,2021-07-11
CA-2021-106782,LP-17095,47905.0,2021-12-21,S,2021-12-27
CA-2021-106747,TS-21505,3301.0,2021-07-03,1,2021-07-04
CA-2021-106691,CC-12370,77070.0,2021-11-06,S,2021-11-12
CA-2020-122518,RF-19345,33180.0,2020-03-04,2,2020-03-08
CA-2020-122511,BT-11485,19140.0,2020-03-11,0,2020-03-11
CA-2020-122448,DB-13210,94109.0,2020-06-09,S,2020-06-14
CA-2020-122322,RH-19510,84604.0,2020-07-15,S,2020-07-21
CA-2020-122133,JR-15670,6457.0,2020-05-16,S,2020-05-23
CA-2020-120796,CS-11950,19140.0,2020-04-03,S,2020-04-07
CA-2020-120558,RD-19810,10035.0,2020-06-07,1,2020-06-10
CA-2020-120530,Dl-13600,10035.0,2020-04-07,S,2020-04-12
CA-2020-120369,VB-21745,14609.0,2020-10-28,0,2020-10-28
CA-2020-120257,PW-19240,19140.0,2020-09-22,S,2020-09-28
CA-2020-120250,AP-10720,19140.0,2020-09-19,1,2020-09-22
CA-2021-107832,FH-14275,19120.0,2021-11-23,2,2021-11-26
CA-2021-107797,EB-13705,76063.0,2021-05-08,2,2021-05-11
CA-2021-107727,MA-17560,77095.0,2021-10-19,2,2021-10-23
CA-2021-107720,VM-21685,7090.0,2021-11-06,S,2021-11-13
CA-2021-107713,JB-16000,21044.0,2021-03-13,S,2021-03-17
CA-2021-107552,AI-10855,10035.0,2021-05-05,0,2021-05-05
CA-2021-107503,GA-14725,44052.0,2021-01-01,S,2021-01-06
CA-2021-107461,PK-19075,29203.0,2021-12-21,2,2021-12-26
CA-2021-107342,VF-21715,47201.0,2021-12-17,S,2021-12-22
CA-2021-107314,MZ-17335,94109.0,2021-11-30,1,2021-12-03
CA-2020-119165,BD-11320,19143.0,2020-10-31,S,2020-11-06
CA-2020-119123,DB-13360,92503.0,2020-03-13,S,2020-03-18
CA-2020-119025,PV-18985,53209.0,2020-02-22,S,2020-02-28
CA-2021-108329,LE-16810,90604.0,2021-12-09,S,2021-12-14
CA-2021-108294,LS-16975,68104.0,2021-12-10,0,2021-12-10
CA-2021-108287,AG-10330,28205.0,2021-12-18,1,2021-12-20
CA-2021-108091,EK-13795,92025.0,2021-11-16,S,2021-11-21
CA-2021-108000,LS-16945,94110.0,2021-01-12,S,2021-01-16
CA-2021-107986,MW-18220,98103.0,2021-12-13,0,2021-12-13
CA-2021-107874,SW-20275,10035.0,2021-11-21,S,2021-11-25
CA-2021-107853,CD-11920,92054.0,2021-05-26,S,2021-05-31
CA-2020-121356,SJ-20500,19711.0,2020-11-20,S,2020-11-24
CA-2020-121020,CG-12040,37087.0,2020-10-24,S,2020-10-31
CA-2020-120873,BW-11200,23666.0,2020-10-27,2,2020-11-01
CA-2020-120859,CV-12805,94110.0,2020-09-01,1,2020-09-04
CA-2020-120803,RB-19465,6460.0,2020-03-09,S,2020-03-13
CA-2021-109750,FH-14365,10009.0,2021-07-22,S,2021-07-28
CA-2021-109715,AH-10585,60623.0,2021-12-09,S,2021-12-14
CA-2021-109589,BD-11635,42104.0,2021-12-21,1,2021-12-24
CA-2021-109393,JC-15775,90032.0,2021-06-30,2,2021-07-02
CA-2021-109211,PS-19045,10011.0,2021-04-04,S,2021-04-10
CA-2021-109183,LR-16915,37211.0,2021-12-04,S,2021-12-09
CA-2021-109099,MM-18280,10009.0,2021-10-06,S,2021-10-11
CA-2021-108910,KC-16540,43055.0,2021-09-24,S,2021-09-29
CA-2021-108756,PO-18865,7017.0,2021-12-25,S,2021-12-29
CA-2020-120180,TP-21130,19134.0,2020-07-14,1,2020-07-16
CA-2020-120082,DK-12835,10024.0,2020-03-25,2,2020-03-27
CA-2020-119823,KD-16270,22153.0,2020-06-04,1,2020-06-06
CA-2020-119683,CK-12595,10024.0,2020-03-12,2,2020-03-16
CA-2020-119641,CS-12250,54302.0,2020-09-22,S,2020-09-26
CA-2020-119515,TR-21325,37211.0,2020-08-14,1,2020-08-16
CA-2020-119445,GM-14500,2908.0,2020-06-26,S,2020-07-03
CA-2020-118913,AS-10240,90049.0,2020-06-25,S,2020-06-29
CA-2020-118899,MC-17275,98103.0,2020-03-22,0,2020-03-22
CA-2020-118745,SV-20365,90049.0,2020-06-11,S,2020-06-16
CA-2020-118626,JC-15775,32303.0,2020-08-15,S,2020-08-20
CA-2020-118570,CC-12430,19143.0,2020-11-13,S,2020-11-17
CA-2020-118514,LC-17050,40475.0,2020-02-03,S,2020-02-10
CA-2020-118500,HJ-14875,94122.0,2020-11-17,1,2020-11-18
CA-2020-118332,PK-19075,92307.0,2020-12-16,S,2020-12-23
CA-2020-118311,ED-13885,94110.0,2020-10-24,S,2020-10-28
CA-2020-118178,CC-12610,37211.0,2020-03-19,S,2020-03-24
CA-2021-110625,JB-16045,6810.0,2021-12-23,S,2021-12-30
CA-2021-110429,DM-13015,19143.0,2021-11-03,S,2021-11-08
CA-2021-110380,PF-19225,94122.0,2021-09-02,S,2021-09-07
CA-2021-110212,SJ-20125,71854.0,2021-05-01,S,2021-05-05
CA-2021-109946,PL-18925,60610.0,2021-04-16,S,2021-04-21
CA-2021-109778,VM-21685,60098.0,2021-07-16,S,2021-07-21
CA-2020-117912,TB-21520,85635.0,2020-02-04,S,2020-02-08
CA-2020-117849,JK-16120,92105.0,2020-04-15,2,2020-04-17
CA-2020-117681,HF-14995,90004.0,2020-04-09,S,2020-04-14
